id,gid,UF,nome,Censo,PIB,Pop_est_2009,PIB_percapita,classe,desemprego,Pop_ativa_est_2009,estimat_pop_desemprego
986,338,RIO GRANDE DO SUL,Ibiaçá,2010,86526.078125,4796,18041.30078125,2,3.4,3573,121
4247,339,RIO GRANDE DO SUL,Ijuí,2010,1491002.875,79719,18703.23046875,2,5,48629,2431
4341,340,RIO GRANDE DO SUL,Santa Tereza,2010,24639.33789062,1893,13016.03027344,2,3.7,1325,49
2722,341,RIO GRANDE DO SUL,Passo do Sobrado,2010,79409.7109375,6300,12604.71972656,2,4.9,4410,216
3174,342,RIO GRANDE DO SUL,Venâncio Aires,2010,1643010,67682,24275.43945312,3,4.4,50423,2219
1994,343,RIO GRANDE DO SUL,Cruzeiro do Sul,2010,155682.796875,12752,12208.5,2,3.5,8926,312
2468,344,RIO GRANDE DO SUL,Mato Leitão,2010,95309.7109375,3827,24904.55078125,3,4.2,2334,98
1934,345,RIO GRANDE DO SUL,Lajeado,2010,1810064.5,72208,25067.36914062,3,4.3,53795,2313
750,346,RIO GRANDE DO SUL,Sério,2010,26267.9765625,2387,11004.59960938,2,3.5,1563,55
2359,347,RIO GRANDE DO SUL,Forquetinha,2010,26965.09960938,2614,10315.65039062,2,4.5,1595,72
2671,348,RIO GRANDE DO SUL,Marques de Souza,2010,46870.01953125,4122,11370.70019531,2,4.7,2885,136
3604,349,RIO GRANDE DO SUL,Progresso,2010,74208.53125,6420,11558.95996094,2,4.9,4205,206
2156,350,RIO GRANDE DO SUL,Nova Bréscia,2010,42255.71875,3291,12839.78027344,2,3.5,2156,75
4148,351,RIO GRANDE DO SUL,Coqueiro Baixo,2010,16435.03710938,1610,10208.09960938,2,4.4,982,43
5195,352,RIO GRANDE DO SUL,Pouso Novo,2010,31436.0234375,1998,15733.75,2,3.9,1399,55
4281,353,RIO GRANDE DO SUL,Marau,2010,1122898.375,36643,30644.27929688,3,3.9,27299,1065
1128,354,RIO GRANDE DO SUL,Itapuca,2010,30261.02734375,2465,12276.28027344,2,5.7,1615,92
2881,355,RIO GRANDE DO SUL,Camargo,2010,51100.84765625,2549,20047.41015625,2,4.1,1784,73
1174,356,RIO GRANDE DO SUL,Nova Alvorada,2010,74690.0625,3258,22925.13085938,3,4.8,2427,116
1791,357,RIO GRANDE DO SUL,Vila Maria,2010,109764.3515625,4299,25532.52929688,3,3.7,3009,111
4452,358,RIO GRANDE DO SUL,Gentil,2010,43079.91796875,1574,27369.7109375,3,5.4,1031,56
5514,359,RIO GRANDE DO SUL,David Canabarro,2010,75632.625,4857,15571.87988281,2,3.5,2963,104
1865,360,RIO GRANDE DO SUL,Paraí,2010,130695.2578125,6979,18726.9296875,2,4,5199,208
3008,361,RIO GRANDE DO SUL,São Jorge,2010,49034.63671875,2825,17357.390625,2,4.3,2105,91
5435,362,RIO GRANDE DO SUL,São José do Inhacorá,2010,28957.25976562,2122,13646.20996094,2,4.1,1581,65
1781,363,RIO GRANDE DO SUL,São Martinho,2010,78099.75,5910,13214.84960938,2,5.4,4137,223
4293,364,RIO GRANDE DO SUL,Campo Novo,2010,72882.3671875,5419,13449.41015625,2,4.4,3549,156
3599,365,RIO GRANDE DO SUL,Boa Vista do Buricá,2010,85096.53125,6655,12786.86035156,2,3.4,4659,158
1877,366,RIO GRANDE DO SUL,Sede Nova,2010,42928.94140625,2996,14328.75,2,3.4,2097,71
4592,367,RIO GRANDE DO SUL,Humaitá,2010,71322.4453125,4999,14267.33984375,2,4,3499,140
4935,368,RIO GRANDE DO SUL,Nova Candelária,2010,64413.734375,2789,23095.640625,3,4.3,1952,84
3146,369,RIO GRANDE DO SUL,Pejuçara,2010,123046.1953125,3946,31182.50976562,3,4.3,2762,119
788,370,RIO GRANDE DO SUL,Panambi,2010,782521.625,38794,20171.19921875,2,4.4,25410,1118
2795,371,RIO GRANDE DO SUL,Bozano,2010,36078.76171875,2361,15281.13964844,2,4,1440,58
349,372,RIO GRANDE DO SUL,Ajuricaba,2010,129304.8671875,7374,17535.24023438,2,5.2,5494,286
4323,373,RIO GRANDE DO SUL,Condor,2010,164325.484375,6873,23908.83984375,3,4.3,5120,220
4467,374,RIO GRANDE DO SUL,Nova Ramada,2010,51088.55859375,2464,20733.99023438,2,4.2,1503,63
2117,375,RIO GRANDE DO SUL,Santo Augusto,2010,221980.84375,13845,16033.29003906,2,5.6,9068,508
4926,376,RIO GRANDE DO SUL,Mormaço,2010,48588.73046875,2713,17909.58984375,2,3.7,2021,75
3579,377,RIO GRANDE DO SUL,Tapera,2010,243322.9375,10787,22557.05078125,3,3.4,7551,257
4673,378,RIO GRANDE DO SUL,Ibirapuitã,2010,55098.28515625,4315,12769.00976562,2,4.4,2826,124
3035,379,RIO GRANDE DO SUL,Tio Hugo,2010,58052.32421875,2730,21264.58984375,2,3.4,1665,57
4852,380,RIO GRANDE DO SUL,Paraíso do Sul,2010,99716.1171875,7643,13046.71972656,2,4.3,5350,230
1635,381,RIO GRANDE DO SUL,Selbach,2010,96666.890625,4912,19679.74023438,2,5.6,3659,205
3472,382,RIO GRANDE DO SUL,Sobradinho,2010,170510.5,14744,11564.74023438,2,5.7,10984,626
4090,383,RIO GRANDE DO SUL,Novo Cabrais,2010,50046.81640625,3960,12638.08007812,2,4.7,2950,139
422,384,RIO GRANDE DO SUL,Cerro Branco,2010,54877.2421875,4673,11743.46972656,2,5.3,3271,173
463,385,RIO GRANDE DO SUL,Vale do Sol,2010,167418.703125,11273,14851.29980469,2,5.6,6877,385
2250,386,RIO GRANDE DO SUL,Herveiras,2010,32523.8359375,2882,11285.16015625,2,4.7,1758,83
4810,387,RIO GRANDE DO SUL,Sinimbu,2010,121152.40625,10706,11316.30957031,2,5.4,7976,431
1880,388,RIO GRANDE DO SUL,Gramado Xavier,2010,42941.70703125,4124,10412.63964844,2,5.1,2701,138
3567,389,RIO GRANDE DO SUL,Vera Cruz,2010,418724.6875,23928,17499.359375,2,4.1,14596,598
1824,390,RIO GRANDE DO SUL,Chapada,2010,190121.703125,9673,19654.88085938,2,5,6771,339
5552,391,RIO GRANDE DO SUL,Saldanha Marinho,2010,72683.40625,3019,24075.3203125,3,5.2,2113,110
1906,392,RIO GRANDE DO SUL,Carazinho,2010,919009.875,60388,15218.41992188,2,4.5,42272,1902
839,393,RIO GRANDE DO SUL,Colorado,2010,92533.3671875,3771,24538.15039062,3,4.9,2640,129
2094,394,RIO GRANDE DO SUL,Almirante Tamandaré do Sul,2010,58480.27734375,2208,26485.63085938,3,4,1446,58
2189,395,RIO GRANDE DO SUL,Não-Me-Toque,2010,439259.09375,16012,27433.11914062,3,5.6,10488,587
2738,396,RIO GRANDE DO SUL,Lagoa dos Três Cantos,2010,42162.55859375,1633,25819.08007812,3,5,996,50
3456,397,RIO GRANDE DO SUL,Coqueiros do Sul,2010,45537.92578125,3342,13625.95019531,2,4.9,2189,107
2316,398,RIO GRANDE DO SUL,Pontão,2010,107567.1953125,4040,26625.5390625,3,3.9,2828,110
4342,399,RIO GRANDE DO SUL,Victor Graeff,2010,81178.4609375,3120,26018.74023438,3,3.4,1903,65
1185,400,RIO GRANDE DO SUL,Ernestina,2010,60428.63671875,3094,19530.91015625,2,5.7,2166,123
2307,401,RIO GRANDE DO SUL,Nicolau Vergueiro,2010,45804.63671875,1803,25404.6796875,3,3.9,1343,52
1361,403,RIO GRANDE DO SUL,Jaguarão,2010,364778.5,28244,12915.25976562,2,4.5,21042,947
4938,404,RIO GRANDE DO SUL,Arroio Grande,2010,313982.40625,18748,16747.51953125,2,3.7,13124,486
2330,405,RIO GRANDE DO SUL,Pedro Osório,2010,78699.4921875,8297,9485.29003906,1,3.8,5061,192
4831,406,RIO GRANDE DO SUL,Aceguá,2010,115000.703125,4347,26455.18945312,3,4.1,2847,117
944,407,RIO GRANDE DO SUL,Candiota,2010,246858.09375,8576,28784.75976562,3,4.6,6389,294
2945,408,RIO GRANDE DO SUL,Tupanciretã,2010,597097.8125,23842,25043.94921875,3,5.6,16689,935
5231,409,RIO GRANDE DO SUL,Jóia,2010,186524,8566,21774.91992188,2,4.4,5225,230
597,410,RIO GRANDE DO SUL,Eugênio de Castro,2010,79817.078125,3083,25889.41992188,3,3.6,2019,73
2269,411,RIO GRANDE DO SUL,Quevedos,2010,60463.88671875,2839,21297.59960938,2,3.5,1732,61
4493,412,SÃO PAULO,Pradópolis,2010,574455.5,16619,34566.19140625,3,7.1,10138,720
1116,413,TOCANTINS,Augustinópolis,2010,88066.859375,15469,5693.12011719,1,6.1,10132,618
5425,414,TOCANTINS,Paraíso do Tocantins,2010,497135.375,42015,11832.33007812,2,5.2,27520,1431
650,415,TOCANTINS,Miracema do Tocantins,2010,560943.5625,19740,28416.59960938,3,6.6,13818,912
5359,416,TOCANTINS,Brejinho de Nazaré,2010,57345.06640625,5506,10415.00976562,2,6.2,3359,208
2720,417,TOCANTINS,Ipueiras,2010,19665.49023438,1813,10846.9296875,2,6.7,1106,74
2264,418,TOCANTINS,Arapoema,2010,62468.2578125,7029,8887.21972656,1,7,5237,367
1364,419,TOCANTINS,Bernardo Sayão,2010,50220.328125,4653,10793.11035156,2,7.1,3466,246
1902,420,RIO GRANDE DO SUL,Fortaleza dos Valos,2010,123020.5,4635,26541.640625,3,4.8,2827,136
914,421,RIO GRANDE DO SUL,Pinhal Grande,2010,121017.078125,4581,26417.16992188,3,3.5,3207,112
5180,422,RIO GRANDE DO SUL,Augusto Pestana,2010,127803.0390625,7361,17362.1796875,2,3.4,4490,153
5205,423,RIO GRANDE DO SUL,Júlio de Castilhos,2010,395731.46875,19947,19839.15039062,2,4.5,14861,669
5376,424,RIO GRANDE DO SUL,Boa Vista do Cadeado,2010,87853,2525,34793.26953125,3,4.5,1768,80
3481,425,RIO GRANDE DO SUL,Cruz Alta,2010,1524519.25,64438,23658.69921875,3,4,42207,1688
966,426,RIO GRANDE DO SUL,Boa Vista do Incra,2010,73120.8984375,2583,28308.51953125,3,3.4,1576,54
3184,427,RIO GRANDE DO SUL,Estrela Velha,2010,74811.6796875,3777,19807.16992188,2,4.4,2814,124
4587,428,RIO GRANDE DO SUL,Quinze de Novembro,2010,78385.8828125,3678,21312.09960938,2,5,2409,120
1096,429,RIO GRANDE DO SUL,Toropi,2010,33232.0625,3138,10590.20019531,2,4.7,1914,90
2455,430,RIO GRANDE DO SUL,Dilermando de Aguiar,2010,47502.75,3215,14775.34960938,2,3.5,2251,79
653,431,RIO GRANDE DO SUL,Nova Palma,2010,130462.4375,6693,19492.36914062,2,3.9,4685,183
3977,432,RIO GRANDE DO SUL,Agudo,2010,264831.875,17063,15520.83007812,2,4.4,11944,526
4462,433,RIO GRANDE DO SUL,Ibarama,2010,53799.26171875,4443,12108.76953125,2,5.6,2710,152
1607,434,RIO GRANDE DO SUL,Piratini,2010,191053.515625,21180,9020.46972656,1,4.3,13873,597
1240,435,RIO GRANDE DO SUL,Hulha Negra,2010,92290.2734375,6448,14313.00976562,2,3.8,4804,183
685,436,RIO GRANDE DO SUL,Bagé,2010,1165896.5,115745,10072.98046875,2,4.3,75813,3260
1876,437,RIO GRANDE DO SUL,Santana da Boa Vista,2010,83511.515625,8891,9392.80957031,1,4.7,5824,274
4708,438,RIO GRANDE DO SUL,Lavras do Sul,2010,143841.15625,8399,17125.99023438,2,4.3,5501,237
1413,439,RIO GRANDE DO SUL,Caçapava do Sul,2010,407264.375,33060,12318.95019531,2,3.7,21654,801
2112,440,RIO GRANDE DO SUL,Cachoeira do Sul,2010,1226333.875,86557,14167.9296875,2,4.1,52800,2165
2800,441,RIO GRANDE DO SUL,São Sepé,2010,342808.21875,24353,14076.62988281,2,3.7,15951,590
634,442,RIO GRANDE DO SUL,Formigueiro,2010,95122.9375,7214,13185.87988281,2,5.2,4725,246
1410,443,RIO GRANDE DO SUL,Dom Pedrito,2010,680121.875,38767,17543.83984375,2,4.3,28881,1242
34,444,RIO GRANDE DO SUL,Cacequi,2010,174171.703125,13578,12827.49023438,2,5.5,8283,456
1359,445,RIO GRANDE DO SUL,São Vicente do Sul,2010,110058.625,8659,12710.3203125,2,3.5,5672,199
973,446,RIO GRANDE DO SUL,Mata,2010,50877.265625,5386,9446.20996094,1,3.7,3285,122
3266,447,RIO GRANDE DO SUL,Jaguari,2010,137539.421875,11762,11693.54003906,2,3.5,7704,270
4138,448,RIO GRANDE DO SUL,Nova Esperança do Sul,2010,64322.1953125,5180,12417.41015625,2,5.6,3626,203
187,449,RIO GRANDE DO SUL,Jari,2010,88814.828125,3802,23360.02929688,3,4.3,2832,122
4513,450,RIO GRANDE DO SUL,Santiago,2010,496870.46875,51160,9712.08984375,2,5.6,35812,2005
2067,451,RIO GRANDE DO SUL,Capão do Cipó,2010,105410.21875,3485,30246.83007812,3,4.1,2283,94
3751,452,RIO GRANDE DO SUL,São Miguel das Missões,2010,168247.109375,7656,21975.84960938,2,3.8,4670,177
3057,453,RIO GRANDE DO SUL,Entre-Ijuís,2010,146000.953125,9263,15761.74023438,2,3.6,6067,218
1446,454,RIO GRANDE DO SUL,Vitória das Missões,2010,44029.72265625,3676,11977.62011719,2,3.7,2739,101
518,455,RIO GRANDE DO SUL,Sertão Santana,2010,94106.140625,6155,15289.37988281,2,4.5,4585,206
5314,456,RIO GRANDE DO SUL,Guaíba,2010,1945150.125,96603,20135.5,2,4.6,63275,2911
290,457,RIO GRANDE DO SUL,Coronel Bicaco,2010,115668.953125,7971,14511.21972656,2,5.4,5938,321
4846,458,RIO GRANDE DO SUL,Dois Irmãos das Missões,2010,47824.69140625,2444,19568.19921875,2,4.5,1711,77
820,459,RIO GRANDE DO SUL,Redentora,2010,69031.109375,10170,6787.72021484,1,4,6204,248
2766,460,RIO GRANDE DO SUL,Braga,2010,38229.2265625,3842,9950.34960938,2,5.5,2689,148
812,461,RIO GRANDE DO SUL,Eldorado do Sul,2010,651200.6875,33668,19341.83007812,2,4.6,20537,945
2066,462,RIO GRANDE DO SUL,Carlos Barbosa,2010,721714.0625,25866,27902.0390625,3,5.7,16942,966
3310,463,RIO GRANDE DO SUL,Bento Gonçalves,2010,2591081.5,106999,24215.93945312,3,5.2,65269,3394
592,464,RIO GRANDE DO SUL,Veranópolis,2010,639887.625,26121,24497.06054688,3,4.9,18285,896
1905,465,RIO GRANDE DO SUL,Antônio Prado,2010,234290.609375,14274,16413.80078125,2,3.7,8707,322
2143,466,RIO GRANDE DO SUL,Vila Flores,2010,80535.53125,3305,24367.7890625,3,3.3,2165,71
173,467,RIO GRANDE DO SUL,Protásio Alves,2010,30150.00390625,2188,13779.70996094,2,3.3,1433,47
2717,468,RIO GRANDE DO SUL,Nova Prata,2010,685380.0625,24252,28260.76953125,3,4.2,14794,621
3099,469,RIO GRANDE DO SUL,Guabiju,2010,38074.53515625,1702,22370.47070312,3,3.7,1115,41
5134,470,RIO GRANDE DO SUL,General Câmara,2010,107045.6640625,9101,11761.96972656,2,5.5,6780,373
4318,471,RIO GRANDE DO SUL,Taquari,2010,376346.8125,26626,14134.55957031,2,4.1,17440,715
4954,472,SÃO PAULO,São Simão,2010,217419.265625,14329,15173.37011719,2,5.8,10030,582
4898,473,RIO GRANDE DO SUL,Rosário do Sul,2010,535277,41746,12822.24023438,2,5.6,27344,1531
5498,474,RIO GRANDE DO SUL,Quaraí,2010,235271.359375,22883,10281.49023438,2,5.7,14988,854
1171,475,RIO GRANDE DO SUL,Barra do Quaraí,2010,108110.9609375,3873,27914.00976562,3,3.3,2885,95
2014,476,RIO GRANDE DO SUL,Santana do Livramento,2010,877885.9375,84079,10441.20019531,2,3.9,55072,2148
2833,477,RIO GRANDE DO SUL,Alegrete,2010,1123318.5,78984,14222.09960938,2,3.8,48180,1831
2069,478,RIO GRANDE DO SUL,Uruguaiana,2010,2288915.5,127045,18016.5703125,2,5.7,83214,4743
297,479,RIO GRANDE DO SUL,São Francisco de Assis,2010,209910.53125,19799,10602.08007812,2,5.7,12968,739
5052,480,RIO GRANDE DO SUL,Manoel Viana,2010,97963.34375,6954,14087.33984375,2,4,5181,207
3620,481,RIO GRANDE DO SUL,Itaqui,2010,779404.3125,36560,21318.5,2,3.6,23947,862
4570,482,RIO GRANDE DO SUL,Maçambará,2010,134769.140625,4375,30804.36914062,3,3.6,3259,117
2829,483,RIO GRANDE DO SUL,Unistalda,2010,28591.38867188,2396,11932.96972656,2,3.7,1785,66
3760,484,RIO GRANDE DO SUL,São Borja,2010,1158438.625,63035,18377.69921875,2,4.7,38451,1807
3400,485,RIO GRANDE DO SUL,Itacurubi,2010,51409.2890625,3712,13849.49023438,2,4.1,2765,113
5215,486,RIO GRANDE DO SUL,Bossoroca,2010,120348.6640625,7885,15262.99023438,2,5.2,5165,269
1215,487,RIO GRANDE DO SUL,Santo Antônio das Missões,2010,150622.046875,12016,12535.12011719,2,3.6,7870,283
2534,488,RIO GRANDE DO SUL,Rio Pardo,2010,469216.03125,38989,12034.5703125,2,4.8,25538,1226
5327,489,RIO GRANDE DO SUL,Santa Cruz do Sul,2010,4378957,122451,35760.890625,3,3.5,91226,3193
628,490,RIO GRANDE DO SUL,Água Santa,2010,79701.8515625,3619,22023.16992188,2,3.6,2533,91
4320,491,RIO GRANDE DO SUL,Tapejara,2010,461480.8125,19147,24101.99023438,3,4.2,11680,491
1514,492,RIO GRANDE DO SUL,Santa Cecília do Sul,2010,28719.18554688,1776,16170.70996094,2,3.8,1083,41
3306,493,RIO GRANDE DO SUL,Canudos do Vale,2010,21523.9140625,2004,10740.48046875,2,5.1,1222,62
5250,494,RIO GRANDE DO SUL,Boqueirão do Leão,2010,86161.296875,8097,10641.13964844,2,5.7,5304,302
2604,495,RIO GRANDE DO SUL,Garibaldi,2010,899678,30518,29480.24023438,3,5.7,18616,1061
2521,496,SÃO PAULO,Rincão,2010,84087.890625,10846,7752.89013672,1,7.3,6616,483
2578,497,SÃO PAULO,Sales Oliveira,2010,156003.6875,8021,19449.41015625,2,6.8,5976,406
3541,498,RIO GRANDE DO SUL,Boa Vista do Sul,2010,37583.06640625,2700,13919.65039062,2,5.4,1890,102
117,499,RIO GRANDE DO SUL,Monte Belo do Sul,2010,58234.10546875,2826,20606.55078125,2,5.5,2105,116
4534,500,RIO GRANDE DO SUL,Salvador do Sul,2010,139793.515625,7165,19510.609375,2,4.8,4371,210
672,501,RIO GRANDE DO SUL,Itati,2010,17316.42773438,2720,6366.33007812,1,3.3,1782,59
4474,502,RIO GRANDE DO SUL,Mariana Pimentel,2010,44338.70703125,4173,10625.13964844,2,4.7,2546,120
1671,503,RIO GRANDE DO SUL,Capão Bonito do Sul,2010,48154.8359375,1877,25655.2109375,3,4.3,1398,60
2877,504,RIO GRANDE DO SUL,Caseiros,2010,44075.60546875,3132,14072.66992188,2,4.4,2192,96
742,505,RIO GRANDE DO SUL,Colinas,2010,28712.453125,2470,11624.46972656,2,5,1729,86
5176,506,RIO GRANDE DO SUL,Barão,2010,79637.046875,5444,14628.41015625,2,4.3,3321,143
814,507,RIO GRANDE DO SUL,São José do Herval,2010,23923.03320312,2549,9385.25976562,1,4.2,1784,75
